section,gene,r_tech,r_nbr
A4,ARID5A,0.7953805884358259,0.21053876499451357
A4,HMG20B,0.7322731352566655,0.03745036311024726
A4,MYDGF,0.7307892916361193,0.010379177457194633
A4,RACK1,0.7887982986929494,0.021655805542470697
A4,NR2F6,0.7737571185556967,-0.04471879895303275
A4,STUB1,0.7356964010069595,0.20079768687854468
A4,CTGF,0.7764097492757469,0.261673590668555
A4,ACP5,0.79257426244282,0.2558772235874553
A4,ANXA6,0.7806886609625056,0.10591834953198392
A4,PRDX4,0.8050751854746223,0.08063078915176757
A4,COL4A2,0.8009938912452411,0.15936785298437306
A4,MRPL28,0.7822589592391773,0.033388459014409885
A4,GPX3,0.7963582578554579,0.06678826897409877
A4,ZNHIT1,0.7852642108052217,0.26216633968990816
A4,CYHR1,0.772296784525314,-0.009375693664364384
A4,FAM89B,0.750694058239861,0.1936710863236985
A4,NELFB,0.7475770613611714,0.10127996251331271
A4,PLOD1,0.7737783058883123,0.2593337302051656
A4,DDB1,0.7748388118129986,0.013062866965910967
A4,PKN1,0.7746045020078705,0.08742800834394505
A4,CERS4,0.693251549520647,0.05259820738944109
A4,LIMD2,0.7512988735334951,0.07527705255583975
A4,COLGALT1,0.7459942544709693,0.0032174914498271758
A4,CTSA,0.7609530743048883,0.06960417927147716
A4,C1QC,0.7804342776238562,-0.003447138728063727
A4,TGFB1,0.7521487538315678,0.10166590036347438
A4,CCT7,0.787607602745218,0.19672035129303575
A4,SAT1,0.7864419036170416,0.2241588275641934
A4,CALM2,0.802820184473633,0.19848148534247376
A4,ORMDL3,0.7349645336589806,0.1795299457928996
A4,EGFL7,0.7428077705688985,0.09196906693709637
A4,RAD23A,0.7263915389172948,-0.03625573197535396
A4,SAA1,0.7933451062189175,-0.05048502614702242
A4,NUMA1,0.7464435137626872,0.1041140905706655
A4,CTBP1,0.7486914717097348,-0.007889641657382325
A4,HES4,0.7374029293827823,0.07987927772174923
A4,CTDSP1,0.734785208886873,0.1465805559989353
A4,TUBB4B,0.7567682499355055,0.17167649444295696
A4,SEPT9,0.7790287831568525,0.05305929174765783
A4,HTRA1,0.7802302547641377,0.12774266398357165
A4,OST4,0.7890315790961552,0.22211582612801564
A4,METRN,0.7798767506869002,0.2831112353847135
A4,APP,0.7788433110280871,0.051341659500967626
A4,SPINT1,0.784471897174816,0.03982432098949478
A4,MBD3,0.761603686516045,0.15953685750418584
A4,SMIM22,0.7574174675149059,0.25257055839472164
A4,ANAPC11,0.7892431707964458,-0.019795147590712967
A4,PSMB8,0.7868746013164735,0.07876776668452225
A4,PLVAP,0.7696331409023016,-0.07502267273760721
A4,CARM1,0.7479845340509504,-0.10448454302621664
A4,MRPL27,0.7870703149286526,-0.040678619173450815
A4,QSOX1,0.7901146484746779,0.07357170518815559
A4,MAZ,0.7328050011880124,0.2043380393762524
A4,NME3,0.7156497269592214,-0.05025885791351088
A4,SLC25A1,0.7406499829601748,0.041012995838956456
A4,TMEM238,0.7851087727472238,0.07503969093291747
A4,FCGRT,0.8146938629151534,0.11136880979294655
A4,WARS,0.7765461770428992,0.038916690849997645
A4,IRF7,0.791238094358322,0.09846163997623243
A4,CREB3,0.7637353466077219,0.019676393714338058
A4,C19orf53,0.7600248137460172,0.12849253216443676
A4,BCL7C,0.767357663056916,0.021413065731957826
A4,CHCHD10,0.6866062020580971,0.11801101838693207
A4,TMEM205,0.7502274291791774,0.1465347980831469
A4,DUSP23,0.776323047207489,-0.025177171988120813
A4,B4GALT2,0.7474489686840872,0.1494841064213319
A4,NDUFA10,0.7786345974779009,0.12689500191379888
A4,QARS,0.7835373911215505,0.05412950034813316
A4,AHNAK,0.7771553057941499,0.14380526700713578
A4,ARHGDIB,0.7507043751530454,0.0058172793061279935
A4,YIPF2,0.7606575451403511,0.12346407861378805
A4,SNRNP70,0.7644874271674644,0.01427185788674905
A4,AKR1A1,0.8280990951669952,0.13433339747642287
A4,PIEZO1,0.7667596182171065,0.03354009774592948
A4,CORO1B,0.768891295433726,0.08700906649220833
A4,BAD,0.7640431828244687,0.2093168828305921
A4,ASNA1,0.7412852438980718,0.11163428504858762
A4,NAGK,0.7965688845510628,0.13092674731617288
A4,TMEM219,0.8259034229406533,0.11375643768995632
A4,POLD2,0.7810318527733747,0.10273282377777944
A4,CLCN7,0.7849203465264264,0.12990625127773114
A4,TCF25,0.7822467688863476,0.15370360778078426
A4,JTB,0.7977338090139634,0.29245853296443713
A4,ZNF703,0.7675659838412818,0.011105596047531887
A4,SHC1,0.7853041544291828,0.20458561852399884
A4,YIF1A,0.799727789357307,0.018454678508498582
A4,MT2A,0.7962095690381659,0.059879293314192415
A4,MCM7,0.7748439601651905,0.1090428260291105
A4,TSPAN4,0.7600490443006351,0.09363222613765189
A4,H1F0,0.7578059972532588,-0.09797469711079737
A4,GPS1,0.780914700746305,0.08856849688316946
A4,CAP1,0.7548024760713572,-0.06208069287260384
A4,EZR,0.7527160088098818,0.0450306032717084
A4,ITM2B,0.8091694606735057,0.2879378935461082
A4,MXRA8,0.7753696352266278,0.0951754976673227
A4,STAB1,0.7689537230328315,-0.14540366770421523
A4,LAMP1,0.7143245646787608,0.034909556772482225
A4,ST14,0.7476054605349148,-0.15400571836378943
A4,UBXN6,0.7470819345952969,0.03570207028850544
A4,FBL,0.7999447903397103,0.0701253703556077
A4,C1orf122,0.690012057350888,0.14926366485802073
A4,C6orf62,0.7648376585017538,0.040029625858986534
A4,SIGIRR,0.771632923068356,-0.1108974939041274
A4,CCDC152,0.7522135810954738,0.17330720057602692
A4,PGLS,0.7560461404894149,0.006791104097809795
A4,LAMTOR1,0.770347646402486,0.01183712413364831
A4,PRPF19,0.757067365215971,-0.023185229689807074
A4,PSAP,0.7877872480063804,0.26179265758515197
A4,KRT19,0.7837746794594209,0.054038612106727106
A4,PLEKHJ1,0.7591353853361599,0.020676795095119826
A4,COL6A1,0.8017525166860386,0.17534819573701246
A4,CLTC,0.7704329003464792,0.2719827485168193
A4,STAT2,0.7832406922352861,-0.04156699527970933
A4,PIP4K2B,0.7660089611884104,0.20340513891801873
A4,BUD31,0.8030440591897472,0.14450398833476782
A4,PSME1,0.7657910689540427,-0.10577381643451851
A4,AURKAIP1,0.7587089889504108,-0.013848110510067605
A4,RARA,0.7462298190280932,0.08821740429213205
A4,FDPS,0.8088456785991366,0.18874904554862
A4,FAM50A,0.7798964499549489,-0.015840693966438637
A4,CXCL14,0.8196656055350878,0.21906540982890432
A4,RRP7A,0.7670924223573501,0.05395502429425928
A4,LYZ,0.830209524699766,0.2587830056511276
A4,DBN1,0.7838690278345846,0.011265844506884915
A4,HSBP1,0.8280747456264419,0.12058982570148306
A4,TNIP1,0.7660467392391187,0.17333607492041178
A4,NCLN,0.7271327787598614,0.04214758020776305
A4,DDIT4,0.7662931686591986,0.11663061412315548
A4,KLHDC3,0.7438778251694016,0.13855738369710574
A4,NOSIP,0.8409323009424955,-0.15026583678146274
A4,TYROBP,0.7994740937058148,-0.15736104416204588
A4,EIF1,0.784538888494088,-0.015847958011044223
A4,FLOT2,0.7182313679210058,0.35543027918241227
A4,PLEKHO1,0.7886513885430573,0.06829483661725057
A4,PODXL2,0.7409175865121014,0.09041600466959225
A4,LRP10,0.7666848312875695,0.21072494144041698
A4,STAT1,0.7848012927772154,0.09081253481649981
A4,SGTA,0.7578689048583551,0.016939119405429113
A4,RNF213,0.7652619201054403,-0.11613122478549252
A4,SDF2L1,0.7723527494058806,0.1345758735519009
A4,C7orf50,0.7651049530396316,-0.03999012019076574
A4,ZBTB7B,0.7097709474628683,0.24265736913850677
A4,TOMM7,0.8315591548327529,0.07217619246972964
A4,CSNK1G2,0.7447071726423837,0.19302405273714487
A4,BRD2,0.7711568200967871,-0.00016465043369133257
A4,TNFRSF12A,0.7479985989982672,0.1796462045039039
A4,RHOA,0.7181257670906702,0.15497089852839363
A4,BLOC1S1,0.7503703793816302,0.07007373009104656
A4,UBA52,0.7140518286378884,-0.032361733975280964
A4,MLST8,0.7689289967924043,0.21919643788163298
A4,ATP2A3,0.785564358669356,0.0781856298903066
A4,EIF6,0.763152320008803,-0.025882829546128652
A4,TRAF4,0.7590310162922408,0.268023263216962
A4,AKT1,0.7702851420910829,0.17104736125862738
A4,HLA-DQB1,0.7789053423505469,0.13136283855536215
A4,EHD2,0.7897792701339809,-0.08049866801428295
A4,ARSA,0.7699495279399733,0.23333220442396646
A4,AKAP8L,0.7288063930278302,-0.028201766682797974
A4,MAP7D1,0.7596344301819606,0.07262381556688999
A4,NCOR2,0.7822107522567336,0.1191468371224569
A4,TAP1,0.7825410071651162,0.1931431278407522
A4,ANXA2,0.8070164750125544,0.1087929520015645
A4,HID1,0.7639245250608038,0.07098175275417612
A4,TMEM259,0.7705386537503432,0.0294518011385208
A4,DERL3,0.7784211532351628,-0.11585304864673333
A4,LSP1,0.762857642951747,0.09507444696082668
A4,GIPC1,0.7173776998612756,0.14889386077440694
A4,JUND,0.7829685923591063,0.306234301332
A4,CCNI,0.7469531318255181,0.02786236804591922
A4,CAPN1,0.7590367505750265,0.03426455025005942
A4,PIP,0.855066814958604,0.1388999947811338
A4,POLR2J,0.7644285787109781,-0.10860987500562744
A4,SSBP4,0.7640861563754308,0.1251194046647528
A4,PDIA6,0.7643576534917375,0.1371744276436793
A4,PYCR1,0.7370809921395595,0.04598004934731323
A4,SEPN1,0.7433706607617134,0.030515974922000564
A4,PFN1,0.7495285226666669,0.04637656383495279
A4,SEPP1,0.7682252189072897,0.22620183540389563
A4,NDUFA1,0.8140017656239121,0.07791728467414676
A4,PSMC3,0.8148838895808665,0.11066165722943298
A4,FUS,0.7810189453627071,-0.0663138747150786
A4,SMARCA4,0.7708369281665328,0.04078249756948883
A4,DBI,0.7856120888400129,0.13687894423510055
A4,ARFGAP1,0.7662567085887854,0.16350066103707026
A4,HEXA,0.7945335198658868,-0.058101808797291286
A4,S100A13,0.7713147535078856,0.09282203961996997
A4,RNASET2,0.7731661226465382,0.01221473199884915
A4,AKT1S1,0.7544304614845885,0.0784438151457931
A4,NEDD8,0.7822825326544611,0.05682474100222039
A4,SERPINA1,0.7721724752171873,0.07818378464737138
A4,CLUH,0.7192914675854831,0.02943293776636168
A4,EPN1,0.7452736588725877,0.08505990825252743
A4,ACTN1,0.7794221964131778,-0.05921401538734817
A4,C17orf62,0.7589898018833344,-0.09428590175467906
A4,AP1S1,0.7268121520404216,0.06656853919015307
A4,DNM2,0.7291124444942098,0.05606470395298781
A4,VPS51,0.7865283676577707,0.021445464266403202
A4,GRAMD1A,0.7613058095648347,0.10995081186523895
A4,UQCR10,0.7959576907084892,0.028374016726468984
A4,DAPK3,0.7743030541593927,0.061149634582309466
A4,LAMB2,0.747520663437781,0.16237024975544448
A4,TMEM160,0.7457121825658131,0.10407076196508246
A4,FASTK,0.7634067280292013,0.26747591815688704
A4,PRDX6,0.7495784062230594,-0.07661962490926415
A4,SEC61G,0.7787746613517181,0.08533271108117313
A4,TSTA3,0.8169948126786691,0.19480161897038498
A4,COX7A2,0.78306228723276,-0.10511642233661946
A4,PRMT1,0.7508957852871581,0.0925798629367231
A4,GM2A,0.7821702580792079,0.1682760874412126
A4,SCYL1,0.7529132767546132,0.09468328893182941
A4,LAMTOR2,0.7994766740621441,-0.004855752169964296
A4,NUDC,0.7647114699297889,0.05056563329857448
A4,S100A16,0.7679548321162418,0.02981831961774244
A4,MRPL55,0.7727490518161685,0.0334609514075716
A4,ISOC2,0.7500946097486618,-0.021389351025814116
A4,DYNLL2,0.7708175283671553,0.08752254976379244
A4,ATP5A1,0.7571834652684264,0.12463108898192446
A4,CHMP2A,0.7683756770208723,-0.1228942888872677
A4,LRRC75A,0.7472946212475565,-0.07848788901745754
A4,HDGF,0.7699297397478222,0.06133379043795249
A4,ERGIC1,0.728376658083442,-0.033681411996135086
A4,DPM2,0.7469272514654851,0.14468022709774864
A4,EPHB4,0.7412202276713638,0.11279219240515966
A4,SF3B5,0.7134132566468513,0.239174595514415
A4,TIMM17B,0.7575196771474155,0.14765821314606375
A4,C14orf2,0.7953997558971133,0.11603935225817456
A4,ANKRD13D,0.7696903057501926,-0.11100708241863867
A4,DNAJB2,0.7667447009264695,-0.0070672378024217814
A4,GTF3C5,0.7670765224242138,0.025092022258774164
A4,CCDC124,0.7845514983128017,0.20138358343969034
A4,MYADM,0.7392170030213644,-0.007852371803913512
A4,GANAB,0.7470066511764848,-0.007699753440145949
A4,MAP3K11,0.7737041173728956,0.12190363350575542
A4,DLGAP4,0.7649175763743608,-0.09370919672678553
A4,NDUFV1,0.7728370475094934,-0.09607806900845027
A4,ERI3,0.7621939362094179,0.14112749925231285
A4,MMP11,0.7842736840851801,0.012846713628954483
A4,BTG1,0.7864348131995074,0.15949383690291022
A4,C19orf43,0.8026624749731367,0.14241356617593054
A4,RHBDD2,0.7716546554269925,0.16138084111367182
A4,GSTO1,0.8117517147678746,-0.03563030775346356
A4,COL6A3,0.7740767158271037,0.21343144324763916
A4,SYT12,0.7837557004519011,0.014360778134181998
A4,ANGPTL4,0.814982008710817,0.21730563065316547
A4,CLPTM1,0.730529995642464,-0.05784082884853733
A4,SIVA1,0.832886957063656,0.1366092220477433
A4,RSL1D1,0.7556089543876671,0.15917251102092042
A4,PPP2R1A,0.7682015473385448,0.20188981629364566
A4,WASF2,0.7522527865255196,0.04182232026472656
A4,TMEM208,0.7702814337984917,-0.005350572778993793
A4,CAPZB,0.7196929291973062,-0.004328911628176935
A4,TMEM132A,0.7298488261152714,0.05093105997132411
A4,LRRC26,0.7735332640863557,0.08674414260233006
A4,LRRC59,0.7602977811934849,0.09012856037757516
A4,CARHSP1,0.7385568455369598,0.17569739474549423
A4,SEC16A,0.7942794217313006,0.16837375874978805
A4,GPAA1,0.7872105291527223,0.06777836392527993
A4,UBALD2,0.7452192531247109,0.06235798058135892
A4,DDAH2,0.7863557892974665,-0.1050294947494661
A4,MAPK3,0.7462955565038512,0.10465750589678481
A4,CALR,0.7390309193685521,0.23232199453487057
A4,ATP6V0D1,0.7722972540957695,-0.018753689450863305
A4,SIL1,0.7635459153005063,0.06682976333792362
A4,SZRD1,0.7526725584295584,0.1047969139732895
A4,AP2A1,0.7417452224089306,0.20398416301382194
A4,SLC52A2,0.7767627766586321,-0.017744421732953576
A4,SREBF1,0.7464441554755274,0.07654931204342734
A4,FKBP8,0.7835203898889802,0.1003147752769268
A4,APH1A,0.7606206678130826,0.21029667145690192
A4,COL16A1,0.8127063659021891,0.07447790288316744
A4,SOD1,0.8117257677966857,0.17178937190121513
A4,PHLDA3,0.77897891570558,0.1119241565844763
A4,ADGRE5,0.7859727266305964,-0.03622767872283685
A4,SCD,0.8225232370939713,0.4461599832647787
A4,PGK1,0.7705712017557954,0.17389835238395654
A4,RUNX1,0.7554954711638244,-0.06770371541101607
A4,NT5DC2,0.750971932905546,0.06504873367331486
A4,NAA38,0.7616543851458689,0.031075343061776672
A4,NPC2,0.8071006503317119,0.10590898953606531
A4,GSN,0.7876832724278691,-0.06955453362189294
A4,SLC39A1,0.7320617670147114,0.07435213312129076
A4,RANGAP1,0.7459137132623429,0.19116761827987278
A4,CD46,0.7973606496077542,0.2925699043379585
A4,HGS,0.7701774516381886,-0.02137616761757755
A4,CUTA,0.7711163208585219,-0.02688794902075203
A4,SLC38A10,0.7690840719307539,-0.0426965479387859
A5,IGHG4,0.8356228478987858,-0.01134665777556519
A5,CALML5,0.8104878769080344,0.38376337936424265
A5,S100A9,0.7984835903409097,0.18738767507642648
A5,IGHM,0.8814961084617152,0.36550844587422476
A5,S100A8,0.788748307387101,-0.018223690564962446
A5,IGHG3,0.8257833928520839,0.3049831224607411
A5,IGLC3,0.8646124462105937,0.09713740749536871
A5,AP000769.1,0.7876042655576997,0.452379467582747
A5,FN1,0.84523676380461,0.4068049807855699
A5,IGHG1,0.8242389074002706,0.06397345333654762
A5,TFF3,0.8324916881984653,0.4177694260644673
A5,MGP,0.7928863962251818,0.5852786166606452
A5,COL1A2,0.810857536724377,0.2840826861256605
A5,MUCL1,0.9388018185701289,0.8513389705764115
A5,IGLC2,0.7998280363083975,0.23018247936376324
A5,ACTG1,0.8123636908891844,0.28762153266584506
A5,BEST1,0.7513010322208852,0.18962837804688615
A5,PSMB3,0.8138270655660292,0.4001267177289146
A5,IGHA1,0.8619959773000737,0.42692181785021527
A5,COL1A1,0.8206463751597898,0.2292278379887694
A5,COL3A1,0.8302341509362988,0.30893802767387113
A5,IGKC,0.8806127541790347,0.5226945256876906
A5,APOE,0.8646086937112915,0.631645739219978
A5,PSMD3,0.73000546676324,0.07239476530979666
A5,S100A14,0.7828648789626985,0.4165100694856296
A5,PABPC1,0.7735930092837594,0.22872097561586252
A5,APOC1,0.7828907123061439,0.17100824999708178
A5,AZGP1,0.7656469407921028,0.3458335162423495
A5,TPT1,0.900741432631075,0.6186540528696557
A5,B2M,0.8332439351397746,0.4106920792742701
A5,ERBB2,0.905130487830567,0.7086935820812217
A5,C1QA,0.7780194908215218,0.2794912414908451
A5,AEBP1,0.7798509426186949,0.08119294009878476
A5,CLDN3,0.791644081953656,0.2635677822487837
A5,ISG15,0.7607236294120523,0.04114817315825804
A5,IFI27,0.8027627409645477,0.228349970159272
A5,MZB1,0.7481136814464899,-0.03120730519065237
A5,LTF,0.8002217758309738,-0.029730032717988
A5,DDX5,0.8225111898857104,0.37604784786510304
A5,FASN,0.8144856981567274,0.4294050810255381
A5,HLA-DRA,0.8346909564984277,0.3879171065978877
A5,EEF1D,0.7239013780429433,0.10759150850251008
A5,PPP1R1B,0.8336099595890921,0.31217251743227276
A5,SDC1,0.7393332281259798,0.329043803888028
A5,MUC1,0.8249247534243613,0.4523231783076583
A5,FTH1,0.80163749549857,0.2262697319230461
A5,DHCR24,0.7781399982883559,0.05501103356313261
A5,SCGB3A1,0.8108825270401675,-0.0402339358761324
A5,ATP5E,0.8273307468730772,0.15420440071880012
A5,SPARC,0.8235214650010554,0.1157130933344299
A5,A2M,0.8613063652878462,0.4166520962047712
A5,GNAS,0.7934379459187617,0.2978532686320472
A5,IGFBP2,0.8230399364830839,0.312408407684771
A5,GLTSCR2,0.8096329395899083,-0.16373115975834754
A5,VIM,0.845041765671407,0.35994176861894484
A5,LY6E,0.7378334359608274,0.10204781096374156
A5,CISD3,0.8724282544951574,0.6781512204229307
A5,GSTP1,0.7493426599085593,0.2155020810556648
A5,BGN,0.7685281028596971,0.19278399362171855
A5,MIEN1,0.809446092179533,0.40664001812767203
A5,LGALS1,0.7735098889225033,0.10459921205330186
A5,TMED9,0.7351181986119367,0.043647939750398976
A5,PCSK7,0.791328916837595,0.07008870210457743
A5,TAGLN2,0.8007949808773,0.5230791645927848
A5,KRT18,0.7815671930919242,0.1982465853285488
A5,NDUFB9,0.8344578166310199,0.5137870182533362
A5,TAPBP,0.7422057505556444,0.06323167325592181
A5,TAGLN,0.7871729865924314,-0.004238744356105276
A5,MMP14,0.7742111761490666,0.15352226449016873
A5,HLA-C,0.7703597543959653,0.03426744072604557
A5,COMP,0.7852013230515085,0.18484027554553686
A5,C3,0.8227318356938997,0.313001620659016
A5,ATP6V0B,0.7824597223754379,-0.0007055232380909606
A5,PCGF2,0.7123793736772037,0.25065513955910734
A5,MYL6,0.7426606403429742,0.14170927541414843
A5,RNASE1,0.7694769727084515,0.0359490533220443
A5,PTMS,0.731332752429341,0.18472327187258328
A5,ATP6AP1,0.7900015636203683,0.2117786642300911
A5,MDK,0.7615449250725601,0.1907254634340384
A5,MYL9,0.7685684938797499,0.006904086392396992
A5,ADAM15,0.8010782357486025,0.49087479967347863
A5,LUM,0.8257502139001714,0.2640375248842087
A5,PNMT,0.7948584421594037,0.05899645809353568
A5,NBL1,0.7806508614821337,0.04946333180066247
A5,S100A6,0.8102365596493136,0.37138031087192097
A5,PTPRF,0.8918436584230262,0.7321171282661748
A5,C4orf48,0.7711832702805382,0.06443332822792945
A5,H2AFJ,0.784377519847097,0.3108338682770866
A5,HLA-A,0.7723043103301773,0.15195339253764192
A5,GRB7,0.7785550183635925,0.3071389419052254
A5,POSTN,0.8122265922944042,0.22346377413969848
A5,MZT2B,0.7417216944499678,0.14561152081308268
A5,MLLT6,0.8075176825746441,0.09088569674341646
A5,TUBA1B,0.8011651581293994,0.1802519747282843
A5,LMNA,0.7575510008237051,0.02309481218280654
A5,IGFBP4,0.8150101894585521,0.4361753118225557
A5,HSPB1,0.8113450442670467,0.2812480674834169
A5,DCN,0.8056533869330949,0.351961160683029
A5,STARD3,0.7668410353448684,0.37336910664786227
A5,BCAP31,0.7486629582555179,-0.03766539943351179
A5,SLC25A6,0.7297779603152946,0.10597941349392129
A5,LAPTM5,0.7707383532994124,0.2493990722452071
A5,HLA-B,0.8307842245063416,0.2703352666044578
A5,TCEB2,0.7833277798705405,0.1523128583995828
A5,CYBA,0.7336204039112247,0.10653465600473001
A5,GNB2,0.7148815162415506,-0.0416797854267392
A5,BST2,0.8062257564947608,0.22097063915166648
A5,LGALS3BP,0.7775848732932075,0.12327408029431289
A5,FKBP2,0.7464479586015478,0.09484304522235322
A5,RARRES2,0.7776668697578398,0.047070315175582064
A5,PRDX1,0.8051752295663803,0.12800139132631813
A5,LASP1,0.787316096020739,0.18991008572126022
A5,IGLC7,,
A5,XBP1,0.7996131195158687,0.35085323701114257
A5,NDUFS5,0.7822953134947798,0.17815669153733407
A5,TIMP1,0.8241462882287027,0.2871868619026227
A5,COL18A1,0.750988911723208,0.06582324940550753
A5,KRT7,0.752262085013555,0.0892758568480919
A5,TYMP,0.7620874890982664,0.14041617159257685
A5,IGFBP7,0.8063876652613493,0.3714620906079401
A5,SCAND1,0.7554415053935526,0.33937867493802154
A5,COX6B1,0.7796230403108514,0.2847859644389904
A5,NDUFS6,0.7402859862650724,0.04063819583537203
A5,COL6A2,0.7769199447970567,0.0674207286243192
A5,S100A11,0.7364808380255315,-0.025337067124788212
A5,CHPF,0.7621304043118299,0.062366543626670455
A5,C1QB,0.7851193903854997,0.2562653966222449
A5,CTSB,0.787699850968655,0.09843637887263322
A5,NUCKS1,0.7853412814086651,0.17302972829097413
A5,NDUFB7,0.7413333023070092,0.17717969299088043
A5,ARHGDIA,0.7349798657052682,0.016074434946823975
A5,GRINA,0.7371967409155527,0.176094508061806
A5,MIDN,0.7585862654820074,0.18410478559947302
A5,CD99,0.7177651745137196,0.1105980469967439
A5,PLD3,0.7631854589765272,0.021938786990196742
A5,SYNGR2,0.770264712875583,0.5447588574918776
A5,ACTN4,0.7529296250781587,0.08730121941384397
A5,MAPKAPK2,0.7481817647339717,-0.02713218255193356
A5,CLU,0.7948236421243225,0.00408864947216436
A5,HLA-DPA1,0.8044215150348674,0.11777687025146474
A5,PHB,0.7689288018537634,0.22878356404738295
A5,NDUFA3,0.7561204035269324,0.19374003265252046
A5,C12orf57,0.7334668911866048,0.1621343202043213
A5,CCND1,0.7290005275199113,0.045220361514940105
A5,CD81,0.716215628194771,-0.029515460487871053
A5,INTS1,0.7744627566418422,0.21531658618030514
A5,GUK1,0.7529939955314755,0.11304217466222533
A5,TPI1,0.7490547977662146,0.21150222574843242
A5,SPDEF,0.6808483810151007,0.04170096431358673
A5,SLC9A3R1,0.7735752847815044,0.09186603779897894
A5,LMAN2,0.7510728800423098,0.1632418886363732
A5,ASS1,0.7754293650086449,0.19351741659262267
A5,COX4I1,0.7793437733129164,0.09980317651502534
A5,IFI6,0.7929843235593796,0.16893565228824264
A5,COPE,0.7888367257900033,0.33476608899309374
A5,COX5B,0.7641552499513796,0.1260662828169555
A5,EIF4EBP1,0.75775527994768,0.008905662636346663
A5,PFDN5,0.7614526140988054,0.03674191469222003
A5,CRIP2,0.7240763359239918,0.2019645883302889
A5,BSG,0.7714772094781311,0.2040808541543387
A5,ATG10,0.7610959621578267,0.2309317881238397
A5,WDR34,0.737770943549457,0.2548294824334432
A5,SELM,0.7509583986942191,0.07875868183749438
A5,HLA-E,0.7729763848754438,0.08381619947013152
A5,UBC,0.7721240007986975,-0.03901635205272805
A5,PLXNB2,0.7483218421343498,0.2051654409804091
A5,ZYX,0.7115309399295657,0.08201054501143115
A5,EIF4G2,0.7572209767406635,0.2906467946098957
A5,CHCHD2,0.7792411834196479,0.08141053494543724
A5,ROMO1,0.7867524254792718,0.03118767039905978
A5,COPS9,0.8219443697065215,0.24020705175530394
A5,PRSS8,0.7716392291578867,0.4896023174452511
A5,STARD10,0.7850646501874375,0.3328369639478018
A5,ENO1,0.7439120218244577,0.21058439132832124
A5,HNRNPA2B1,0.8425233347196875,0.30411070985336386
A5,G6PD,0.7622815660235075,0.06668910990431211
A5,H1FX,0.7236220510350324,0.1042445261532813
A5,SEC61A1,0.7703451357705009,0.3094691573998145
A5,CTSZ,0.7717728823002794,0.28537550755505536
A5,MMP9,0.8080745659857809,0.24652041627014662
A5,MRPL12,0.6981793049136741,0.2012795679028264
A5,RRBP1,0.7220651277000072,-0.11620521913093437
A5,PFKL,0.7409610254486961,0.049055717022703144
A5,IDH2,0.7152627350526664,0.18333690331134284
A5,CST3,0.7657951978503569,0.21581724100239172
A5,NUPR1,0.7296765989253021,0.09501893398844131
A5,TUBB,0.771339891942484,0.22162006118700933
A5,EEF2,0.7556965615623961,0.26619098466291524
A5,PRRC2A,0.7414988011014136,0.48394506014451744
A5,ENG,0.7666280020101515,0.028866713849756906
A5,PTOV1,0.762046840045209,0.1536812692668379
A5,GRN,0.7670464958992557,-0.057784352154711977
A5,SSR4,0.7301905761153151,0.39556522002150274
A5,LGALS3,0.8010633001788803,0.15868111984702649
A5,TUFM,0.7566078072336856,0.11434964450162828
A5,ALDOA,0.7916877762280469,0.31430827383074134
A5,PTRF,0.7538749368912195,0.11588312473702393
A5,UQCRC1,0.7540025361963637,0.17427904453270676
A5,UBL5,0.7872861690330866,0.07209112455280736
A5,CD24,0.8404989693832197,0.3783140004040895
A5,PRDX2,0.7723252994105003,0.04123509133989425
A5,COX6C,0.811394964399677,0.24713749989588313
A5,P4HB,0.7083325689059433,0.1684377906765028
A5,SSR2,0.7255909700127772,0.02609123682661889
A5,IFITM3,0.7978752928290853,0.09319413393729063
A5,EIF4G1,0.7919398667359174,0.5079972216372519
A5,CAPNS1,0.7136952018618108,-0.017028852614900274
A5,SNF8,0.7678993504961169,0.013104204674505886
A5,RABAC1,0.7409040136386998,0.11300560306486407
A5,VMP1,0.8043946009335465,0.17906112485827044
A5,OAZ1,0.7686114110647777,0.22137169944776905
A5,TPM2,0.7783680063050233,0.13563568600881998
A5,PTMA,0.7813735467520126,0.13471588120641498
A5,SEPW1,0.7400550765136716,0.13374556663684972
A5,AES,0.7776226571705815,0.1555914460287594
A5,MZT2A,0.7711550797340229,0.25258816037943976
A5,CD52,0.822886918019805,0.2903655692889835
A5,PPDPF,0.7282656932153704,0.056840928365680915
A5,RALY,0.8001943875132805,0.3871856445513446
A5,ATP5G2,0.7337846815361031,-0.1287527949100804
A5,SERINC2,0.7051045386651827,-0.011258520830158708
A5,KRT81,0.7847015132958923,0.4206984474602943
A5,JCHAIN,0.8361139617838477,0.13863795909621968
A5,TSPO,0.7629420093329129,0.32306573472456074
A5,ATP1A1,0.7707426884684027,0.4115526416195813
A5,SMARCD2,0.7643477186528361,0.0445595158994243
A5,SNRPB,0.7737362147950141,0.1666369574529288
A5,HSPA8,0.7876672383941284,0.34808606953348087
A5,ZFP36L2,0.7853993032601455,0.10872162476501021
A5,UQCRQ,0.8438867153381143,0.16555319382994516
A5,LSM4,0.7469355422379097,0.009659994892895752
A5,MAP2K2,0.765174454825753,0.38442664410851446
A5,GNAI2,0.737882313744159,0.1187764298500163
A5,GPX1,0.7534982259282365,0.06461513797141615
A5,UBE2M,0.7242695835397435,0.2088029791968095
A5,SNRPD2,0.7859767876641632,0.1624175697359333
