section,gene,cross6,binary,oracle
C1,PHB,0.2611420566305157,0.26877532420446615,0.2784261446721602
C1,COL1A2,-0.11791805627622128,-0.17051272052868702,0.17166469507886836
C1,GRB7,0.1926362920373921,0.19260468998572913,0.1927248275304849
C1,MZB1,-0.16575847975122338,-0.24461912716066753,0.3288450414234775
C1,PABPC1,0.2185992812492715,0.271326298437908,0.29490883426046055
C1,C1QA,0.14390138943033245,-0.10386154788927048,0.18080523625552344
C1,TAGLN,0.1829856653293569,0.17858905504884187,0.23196628156553425
C1,LLGL2,0.05981662057798262,0.05039024877043818,0.08323761666658859
C1,B2M,-0.06515998996548365,0.186118832510013,0.2800432911394036
C1,COL1A1,-0.24675262829807854,-0.2894233543737146,0.2910041384123777
C1,ACTG1,0.101944344008569,0.098174634946577,0.10480243122036392
C1,SCGB3A1,0.06268917397806223,0.06273078263431353,0.06273078263431356
C1,FTH1,0.22997745933763816,0.2003260862835444,0.23674139688278606
C1,AEBP1,0.35179665553847705,0.36915455747521964,0.3745950040377817
C1,LY6E,-0.12700296915495363,-0.20647576899115466,0.21195150526977513
C1,IGFBP2,-0.12070712983433966,0.22452364842761596,0.22514477410842149
C1,APOC1,-0.07195445451053002,-0.046900821853747506,0.1585273465201399
C1,PSMD3,0.2509433518758573,0.2590602745321496,0.2609228052852338
C1,C3,0.08517969557157452,0.09004179083099179,0.16085113465697298
C1,COL3A1,-0.010541610518083496,-0.10344257524914964,0.10568651473950391
C1,PTMS,-0.018538339208575207,-0.02392821743429173,0.09174681463639858
C1,HLA-E,-0.28267321276305574,-0.29187567380300805,0.3248180843376283
C1,AZGP1,0.10974389761698464,0.1121946958001442,0.11834867710065347
C1,APOE,-0.005477601338479638,0.046336210826174166,0.16184663426333426
C1,S100A14,0.17103003481504833,0.19190351498448774,0.193317786208248
C1,HLA-DRA,-0.004765886749828126,0.06677796126429923,0.20656727557706947
C1,NDUFB9,0.13656595827169146,0.18006569953556684,0.2080135764249951
C1,CISD3,0.36206555563808585,0.3591373495707493,0.3621327906057724
C1,CLDN3,0.028941394984368596,0.11123880783947472,0.16199305352395152
C1,TUBA1B,0.24604521238821064,0.25426794907995626,0.27795972415378367
C1,LGALS1,0.17638763760959006,0.17567961951582142,0.17647001271013163
C1,PSMB3,0.33162124383660274,0.3295282490545605,0.33503272015054525
C1,MMP14,0.03508100596989456,0.02433361562080715,0.03653257571127402
C1,MLLT6,0.1971250788558998,0.19640061024178623,0.22888800999495532
C1,ATP5E,0.31673897854369587,0.3279661178626792,0.33872675662428575
C1,DHCR24,0.39575364185166545,0.3964416715923376,0.3971080930512323
C1,CYBA,-0.007353034180428658,-0.0016014594321560613,0.051442505283825476
C1,BGN,0.12446012788806617,0.12329338743039091,0.12452521544110595
C1,TMED9,0.0774312808865815,0.07004660303329643,0.0778288163815648
C1,MYL9,-0.09988967350510342,-0.10101341741805882,0.10501244646089546
C1,H2AFJ,-0.0037933578180970318,-0.2966935889010712,0.30834485100118114
C1,TYMP,-0.12715727526477696,-0.11331560130410512,0.14193844021342783
C1,VIM,0.001858870282436835,-0.003367612730512861,0.07143092558738244
C1,HLA-B,0.034832735433996856,-0.32710405021209094,0.3795051934605605
C1,PCGF2,0.41528759050279745,0.4154507912235068,0.4154924952583607
C1,LGALS3BP,0.05352943248615195,0.0623493968267411,0.06699239411102269
C1,GLTSCR2,-0.0073681028847295445,0.005107004896500115,0.1518565719504798
C1,CCT3,0.28132564086157263,0.2969062654511161,0.3089806868753339
C1,LTF,0.11029320123323144,0.11119446404309957,0.1206135847187048
C1,MUC1,0.15173174029793693,0.16569581773795367,0.16642562080251794
C1,A2M,-0.07083976723305979,-0.03857254782371085,0.11831896511495218
C1,SPARC,-0.00501579255735299,-0.0064453993534269085,0.00716726890755089
C1,ORMDL3,0.28936749963062347,0.2896649099497441,0.28983285968680184
C1,ATP1A1,0.2688785694877244,0.26219516819322375,0.2691080478620494
C1,SCD,0.2879861975113094,0.2867367415452249,0.28994109413122177
C1,COL6A2,0.15640748318317266,0.15441404800801706,0.15911119511324648
C1,G6PD,0.22424061265724704,0.24045302862390902,0.27719191695797
C1,EEF1D,-0.05700575262010573,-0.06760225267028643,0.06797681982193163
C1,MDK,0.31455409386867855,0.3007752175886002,0.3146246812313658
C1,TFF3,-0.14916814647678758,-0.1419293017740272,0.15125341679662402
C1,IGFBP4,0.20753032080946365,0.20524306437289155,0.20757255291753204
C1,MRPL27,0.09714447575416149,0.10206616980592671,0.10915410973904635
C1,S100A11,0.341125888449693,0.3434038095353256,0.34611898400780144
C1,IGHG2,-0.06427129557020465,-0.13264315314406083,0.20139532247040406
C1,KRT7,0.21455843318899423,0.23186645736353048,0.23578274269623803
C1,C1QB,0.24141734969129136,-0.23851458377363,0.2981391664223376
C1,COPS9,-0.03103193855998843,-0.016698658202554555,0.05838241255933579
C1,BST2,-0.242601591773072,-0.24787694293132365,0.31941265385285
C1,FADS2,0.1585222595821193,0.1576714135391079,0.15856169733655745
C1,HLA-A,0.030633672972735643,-0.1496359845479598,0.21291025068729236
C1,GNAS,0.36655566607519735,0.3755913290076481,0.3798264876789774
C1,ADAM15,0.025881399273817156,0.06346814649706951,0.06428432436169568
C1,KRT18,0.11925157304727854,0.13583401378110785,0.13953849447632452
C1,ERBB2,0.2436638610712622,0.2440274383789041,0.24483008863704583
C1,HSPB1,0.1692928959109974,0.19518290751831965,0.22892729515569812
C1,RNASE1,0.0630202639698443,-0.03605586700697807,0.07229429995159835
C1,C4orf48,-0.062384278413132044,-0.10482611508105971,0.10509010117481163
C1,TAPBP,0.1578529988945957,-0.19005463069367637,0.21089257333129324
C1,SNF8,-0.17338281047524415,-0.16379801216414144,0.1757833464544857
C1,PNMT,0.07720019655252022,0.08342528391124147,0.10184980654762611
C1,MYL6,0.016985324080546513,0.016605249539529448,0.017286214374919538
C1,SF3B5,0.09982000037894684,0.10499694729968065,0.1685578836762901
C1,GSTP1,-0.03974940731078025,-0.03287289185313688,0.07290079382697409
C1,COX7C,0.12947152657363806,0.14274067773832516,0.17835507413692434
C1,HSP90AB1,0.1662832153016098,0.16866813702298092,0.17281786427641133
C1,NDUFB7,-0.1595275767205897,-0.15057213405539746,0.16194375832158023
C1,FKBP2,-0.187149969146347,0.1843363692280053,0.19196982938143006
C1,TIMP1,-0.11588543175629312,-0.13748664264683141,0.23653395968674937
C1,PERP,0.12398513452756796,0.12936152042151408,0.13545552140241565
C1,CD74,-0.1437994141523583,-0.1263590306048032,0.22097634880662073
C1,ATP6AP1,0.1655165564017956,0.1894561942787863,0.23929110469176199
C1,DDX5,-0.020836518958087538,-0.02174967128449806,0.0230482774774435
C1,SUPT6H,0.13901213011656227,0.14335886302033737,0.14462425885200664
C1,STARD3,0.2396520355427949,0.24079825477154,0.24575937672128126
C1,CST3,-0.1464342276006489,-0.1501445603146443,0.20489426126578422
C1,SDC1,0.12793911502820332,0.15200128695770887,0.15691939145410755
C1,COX5B,0.05310829923940553,0.05286332981392881,0.058784893961093196
C1,UQCRC1,0.14745394410334597,0.15525243889580315,0.15538979718653578
C1,VMP1,-0.03598459940250891,-0.015681958160478064,0.07653914976274392
C1,S100A6,-0.06898383642105121,-0.06878646752027488,0.06957611904259493
C1,CHPF,0.036202753884534034,-0.038600016686351026,0.06005455464176759
C1,PEBP1,0.32597488376295153,0.3391713149900332,0.35240129312873936
C1,PRRC2A,0.05173458092016873,0.04155742744172456,0.05191060513286257
C1,GNB2,0.1340285202286037,0.14084045736326337,0.1508873900951667
C1,COX4I1,0.30875446105387844,0.3359871345732764,0.3717408816382847
C1,NDUFS5,-0.06813802353495697,0.14588283559879434,0.1548592760429527
C1,RARRES2,-0.011236597371047359,-0.0416010361354291,0.13346411116077453
C1,COL18A1,0.04022761387542291,-0.03912105824840575,0.04532998777854926
C1,ATG10,0.0864922302807045,0.1955189030396805,0.24277284585008457
C1,FLNA,0.01129343443179842,0.009965859001181873,0.02724194089230871
C1,EEF2,-0.007532022751033009,-0.007169847664165116,0.06539188540443676
C1,PLXNB2,0.16583031380499363,0.17747561049746743,0.18569510033325176
C1,SELM,-0.051290796915471,-0.0458808278941732,0.16702566921293577
C1,ATP5G1,0.019708129864148695,0.02466319297212725,0.19218188701960306
C1,NUPR1,-0.017817956635840942,-0.06862475382406182,0.0980811897864895
C1,CLU,0.07336179260455367,0.0643159264665786,0.08164320684681309
C1,PGAP3,0.3160398660516727,0.32547151672152774,0.33399560410641754
C1,NDUFA3,0.06975209488835037,0.07653850127190007,0.09341964506686448
C1,CD52,-0.14472611184849565,-0.14215440576225885,0.14838960298432793
C1,COX6B1,0.10844927068800342,0.10966087982437765,0.14059426777517792
C1,UQCRQ,0.1729512635836785,0.20201804189096162,0.2312952703249234
C1,RRBP1,0.03620432466440057,-0.03693718983165356,0.03855259117753659
C1,TCEB2,-0.19296458520639523,-0.1808426136140203,0.2134792160516638
C1,ATP5G2,0.32252763282355723,0.3293663791302839,0.3297099638867876
C1,TRAF4,0.048141098676002914,0.03785176842839313,0.11570748593697193
C1,MZT2B,-0.3874492070250225,0.37362029694667304,0.40282275614441126
C1,IFI6,0.37883579684813,-0.3895652637152481,0.3943824566257515
C1,HLA-C,0.32268872173921903,0.3007222584466801,0.330457595476333
C1,UBC,0.1262156263877523,0.1266188349286159,0.1268137177751002
C1,COPE,0.10511680200582954,0.10588717655696349,0.1061631448636932
C1,XBP1,0.0965024461902648,0.09293059905505104,0.09897896082381247
C1,CHCHD2,0.14323774568770192,0.14051853890932015,0.1453127136141671
C1,ARHGDIA,0.06537080423109072,0.06134772795141148,0.06623465719751083
C1,DBI,0.28975329081627765,0.3154057758548259,0.3635346545805774
C1,STARD10,0.1399661505434749,0.14604278822612796,0.15191434927542288
C1,CTSB,0.11647857472617126,0.1416270162675056,0.1760780315945222
C1,LMAN2,0.15157896056245787,0.1674097425771447,0.1839108708829654
C1,CD24,0.25907829467636084,0.26441890697863274,0.27366903819963984
C1,WDR34,-0.237029050325855,-0.23877609451917764,0.24833491353564446
C1,QARS,0.02751379451112613,0.03400589850757513,0.052052957236212956
C1,SPINT2,0.2894265776150072,0.2959702295338813,0.2998475010042724
C1,SCAND1,-0.07546261951219078,-0.10472317837127253,0.10652364040981471
C1,TPI1,0.11435934194776472,0.11683785916317281,0.11730556038187093
C1,ATP5B,0.18241800772923503,0.18514677645883232,0.18588167603522285
C1,PRDX2,0.16139095783446394,0.15075977745507685,0.1616648956178231
C1,PRSS8,0.37457745959184163,0.37622932035647844,0.3765359475358695
C1,PKM,0.09928411718047113,0.10521037007316521,0.11721850673360616
C1,ENG,0.028329851217336832,0.030076773472826886,0.051066811098507026
C1,LGALS3,0.26415288234615314,0.2928347628776841,0.30837137423054106
C1,LAPTM5,-0.05387558407783088,-0.0012438575333957244,0.08046915840967174
C1,GRINA,-0.3530840296568458,-0.3402756510769209,0.3534606339989878
C1,PTOV1,0.1599016883479506,0.09896028373004517,0.2051006560729247
C1,MAP3K12,-0.024138605905629558,0.028863187643012864,0.04384447109600343
C1,CD81,-0.06078846910798591,-0.1374623587710052,0.18740725019733848
C1,RABAC1,0.028265062084232333,0.08343442326322571,0.14699460509410184
C1,POSTN,-0.19529772745488672,-0.19773240084583474,0.20330780639582774
C1,SSR2,0.08053935521969889,0.1018101877614931,0.11548998022130466
C1,PRDX1,0.2378840289328326,0.2444507935312062,0.2531543004546006
C1,SERINC2,0.24265204448161723,0.25142753801579043,0.2589260607647877
C1,CAPNS1,0.12325184081865996,0.13112740586042856,0.13915819922739006
C1,C12orf57,0.0622883443063419,0.059763405435104944,0.06278957687092658
C1,MRPL12,-0.0031454061838397654,0.012686786119110538,0.04685263693750281
C1,IFITM3,0.0009976757252148235,-0.016367500865464707,0.06843957593318409
C1,NDUFS6,-0.01862825997703587,-0.024310760040764923,0.03386080317627399
C1,CCND1,0.1492919637504848,0.17370340025638126,0.1785676750929928
C1,TXNIP,0.1664182691002878,0.18911791934741842,0.2583467500284573
C1,PLEC,-0.1347630094924593,-0.139747531681945,0.14311645299301162
C1,ASS1,0.02184078909151933,0.04149572717696799,0.1228803729081139
C1,JTB,0.15065639674855083,0.15340528281212024,0.15352958018655677
C1,TUFM,0.2517924129440162,0.26368815921551136,0.2849536548363998
C1,BCAP31,0.1799085624025035,0.180110834973378,0.18114450745880864
C1,SEPW1,0.23467727414673403,0.24017657907146273,0.25031467544348185
C1,CAPG,-0.04856638993933614,0.24634912761358965,0.30140205656566277
C1,IDH2,0.1337619930370753,0.204688282833823,0.2779889981834236
C1,PTRF,0.14001714500924703,0.14016792798455438,0.14373675642402992
C1,POLR2L,0.11112491314170242,0.15040510776669538,0.1682398908584373
C1,CD99,0.17494235763717692,0.18102287098032072,0.19547535395123988
C1,PCSK7,0.1612536245939414,0.14179613413496434,0.17091889329153406
C1,GUK1,0.19120466136484346,0.17741841141434278,0.21477485275925445
C1,TUBB,0.18316147316462766,0.18992663043413044,0.21000421155097138
C1,SLC25A6,0.1279505102437414,0.19014218699148072,0.20105801992264227
C1,EIF3G,0.09754643559300931,0.08204184393794813,0.09854154082511482
C1,TAGLN2,0.258226264554041,0.27460329929268834,0.324197012363863
C1,H3F3B,0.3597594295982222,0.3611823669699297,0.3615153334305329
C1,NBL1,0.2372597850192752,0.23672617545601346,0.24894880326801921
C1,TMSB4X,0.3504646372662664,0.35307063643610215,0.3738991542915016
C1,BSG,-0.2897561714214206,-0.2938003210991227,0.3036497366871861
C1,SQSTM1,0.1820323974465543,0.1751361660801983,0.19662044485817368
C1,LASP1,0.2382394873946417,0.2360588756943425,0.2465407058801821
C1,KIAA0100,0.12845010748963112,0.11925954991269341,0.15622560991661058
C1,HNRNPA2B1,0.2290979048427416,0.23268676781773368,0.23528288396384905
C1,MAPKAPK2,0.054195047584189596,0.14654262293493706,0.17351911776121282
C1,AP2S1,0.03661246252241112,0.008023921420075963,0.05977425701507902
C1,INTS1,0.2919170679900468,0.30599952792001944,0.3138121776375805
C1,VAMP8,0.11577132037529853,0.12725852065158905,0.1278071750379697
C1,DPP7,0.03787403155115156,0.028912671684330964,0.03817562865371221
C1,ACTN4,0.043005255924430386,0.04749890696912486,0.056605219413299004
C1,APRT,-0.1401213000698663,-0.13213590985623563,0.14033500833758422
C1,MMP9,0.03756643268158539,0.035850806353150855,0.037923106220466955
C1,GPX1,-0.11388108414880375,-0.10937228760435812,0.15175182811551738
C1,CTSZ,-0.06448595600860493,-0.06827006754221976,0.07078391625380463
C1,UBL5,0.22720492047138754,0.22960335137470503,0.25334059360884986
C1,CIB1,0.12864013657500453,0.13147074134938216,0.13640230872714598
C1,ROMO1,-0.013659555199836476,0.1905175990947454,0.23579730416714423
C1,LRRC59,0.12168885286716172,0.1096656238054049,0.13651701583879666
C1,HLA-DQB1,-0.15665102134233796,-0.09162534622697666,0.2172490397243653
C1,HSPA8,0.2635442249995477,0.2808703301469874,0.29593519633547366
C1,SPDEF,0.0746112454574003,0.07125452025924678,0.07565036723655892
C1,FXYD3,0.33591190571065016,0.3367694192369519,0.33938559817603436
C1,NDUFA13,-0.06134232868085014,-0.05462593718374061,0.09089543741941737
C1,TSPO,0.18513639889920885,0.1922724345906717,0.19227254214399717
C1,DDIT4,0.30258800092017996,0.29912308856283176,0.30291805013665457
C1,CTTN,0.21081097840838625,0.21542516209292145,0.2164901834317356
C1,PSMB4,0.2669053206917798,0.27246699417412873,0.2728956530738446
C1,PSMB7,0.23104069712602945,0.25903938651181774,0.26372959256180334
C1,SNRPD2,-0.19975564000535886,0.1518322762257564,0.20992609507912172
C1,HLA-DPA1,-0.1787186613814261,-0.14157228180975967,0.22231809540737651
C1,MYH9,0.16105532506950512,0.138857980208025,0.17060508040368522
C1,CRIP2,0.14490229195221277,0.14338214655256276,0.1460693100357481
C1,PLD3,-0.0002657728001845755,0.038011743426123686,0.14603548167442434
C1,PRELID1,-0.06352217999473528,-0.05984825927737852,0.07703596440830623
C1,NDUFB10,0.061040894012037133,0.10505075380767008,0.13479092834539008
C1,RHOC,0.14509929916812153,0.12575333653812007,0.15192084699600944
C1,LMNA,0.12657999630188932,-0.16707360339569,0.1727633112626285
C1,ZYX,0.002281554506563208,0.007312334357243861,0.02425596552175097
C1,EIF3K,0.08480733714064047,0.0727479987828076,0.09527985378679349
C1,GNAI2,-0.061037333071404014,-0.05622874691586642,0.06654132549416202
C1,UQCR11,-0.033330225178827166,0.02070369635157285,0.03605569230679084
C1,MAP2K2,-0.02628951990922738,-0.014525493349397598,0.07801529568189942
C1,FLOT2,0.13758398693151572,0.13460278756393343,0.13824413178536837
C1,EIF4G2,0.25668969500019595,0.2721062703690725,0.2876274494699638
C1,LPCAT1,0.2080619799812416,0.22184347744974625,0.2832767537338676
C1,ALDOA,0.12656606886025168,0.12675607630055277,0.12733451273245
C1,ATP5I,0.0795083149198382,0.10823199609881884,0.14576931043988403
C1,HDLBP,0.051525679961151795,0.07096225631802627,0.08974717311547815
C1,C1orf122,0.27586274016650897,0.32132161735493553,0.35086245721616743
C1,NDUFB11,-0.04940372360188228,0.15476156981953432,0.19449207847992434
C1,KRT8,0.19642729344447435,0.22746349327790738,0.2322873660226029
C1,CLTA,0.13587995402791017,0.14092517445370412,0.1486566434707203
C1,SEC61A1,0.17278894854766283,0.17505906986430503,0.17521869960213318
C1,VWF,0.08887970078920744,0.083142348109547,0.09556568785665782
C1,COX6C,0.18796637964815227,0.2137644653302608,0.2283459195495727
C1,MIDN,0.010550135714843086,-0.03691167304380144,0.0966748274188532
C1,COX8A,0.26293010999948546,0.2532301296946387,0.2730533693400946
C1,FXYD5,0.06601587828306393,0.07011445523371893,0.2092645438391092
C1,JUP,-0.027191267359185905,-0.052006203401947594,0.09368354219393174
C1,HM13,0.23364274413604597,0.2816148461190809,0.3102585083991037
C1,ELOVL1,0.04039934867542159,0.04870151383820327,0.09039528925528194
C1,EIF4G1,-0.042988524043542975,-0.05689939568808923,0.062204194542744284
C1,CXXC5,-0.014152110677747846,0.009610620570464901,0.12512122347443952
C1,SRRM2,0.06955304464137843,0.07057516710390127,0.07080384188818341
C1,FBXW5,-0.12964663592650638,0.20610804792084897,0.21636287154486666
C1,SPINT1,0.07488375586247178,0.06762533050479605,0.10394089366583238
C1,ZBTB7B,0.2467509236351207,0.25476179719568715,0.2581193207970775
C1,UBE2M,0.1488258711707495,0.21000838778369738,0.25470150645772505
C1,AP2M1,0.24428929860161222,0.1907882124725394,0.26687388609368895
C1,ELF3,0.2779644349746034,0.2785459686951633,0.2785946131393327
C1,NDUFA11,-0.1388960988111816,-0.11861337781187015,0.1463947346163272
C1,TPM2,-0.024288521888110537,-0.03073746804680396,0.09056318793603728
C1,SAP30BP,0.0863874060388469,0.11667692690092236,0.18335834798948808
C1,H1FX,-0.17174225683184788,0.1576510173031014,0.1786573509257207
C1,ENO1,0.14235585864711986,0.14256131491961288,0.1487492830554887
C1,ATOX1,0.17915564171158463,0.18193917847226992,0.1821493423543162
C1,NNMT,0.20131376103114057,0.20110718232084485,0.20132048305513522
C1,SLC2A4RG,0.046271758202592626,0.053339200151345266,0.058231492757921166
C1,MVP,-0.026796871666524637,-0.025092794642577926,0.05694891640037024
C1,CIRBP,-0.0015928197511309748,-0.008740524289263822,0.018636846185404832
C1,NENF,0.04687018529131986,0.04452401240156661,0.0964424146101911
C1,RALY,-0.08138838349854352,-0.0626966992640125,0.08773789739866567
C1,KDELR1,0.12992044548867399,0.12788807406383923,0.13118465642153398
C1,CD151,0.2554496625246462,0.31794369322055493,0.31912283798123936
C1,TSPAN17,0.07365249416163576,-0.02547443197336669,0.13705613723545704
C1,AGPAT2,-0.18299299812250858,-0.16808162258653994,0.18942751739560987
C1,IGFBP7,0.03751523536797167,0.07368700173930719,0.20626930694346798
C1,UBB,0.323228543943453,0.4160668933196949,0.4351318311112768
C1,ATP6V0B,0.235408634356273,0.23995362987217977,0.248468509034946
C1,NUCKS1,0.09309905838533056,0.17908679354913076,0.18069252961826562
C1,LUM,-0.13903436794051072,0.07770198637140047,0.14570583191618738
C1,IGLC7,-0.24548805410186622,-0.23815889774402865,0.25485811907183076
C1,CLDN4,0.2958627570924739,0.3164090596320282,0.32168002036009663
C1,HADHA,0.1015526199512997,0.125935978501681,0.16043521148098697
C1,HSPG2,0.036938547565731276,0.09832504743467481,0.1356665391585646
C1,ETFB,0.11944674282691002,0.1452636065374249,0.1806264250622073
C1,NACA,0.17766505086861256,0.184600775160905,0.19278834107528955
C1,LSM4,0.17993326187563624,0.1834900252042961,0.185162756118292
C1,RABL6,0.0008430785192470888,0.0897701863445752,0.09040449511430358
C1,HN1,0.23013946343114572,0.23722839517213345,0.2398060780352045
C1,MFSD12,0.04719139387613858,0.04444559316508744,0.04830869636835392
C1,PFDN5,0.01363081680924597,0.00531243454833108,0.05371456584934135
C1,PFKL,-0.017647524591277417,0.08785935467182036,0.09169817524738345
C1,GRN,-0.1029411599003653,0.05798370300747114,0.12882073435409735
C1,C19orf70,0.13119684734685289,0.29778907112356096,0.30685945805288456
C1,AES,-0.03186757997450626,0.16063611194523464,0.1663750582543067
C1,VCP,0.021982416322509697,0.027326259265607236,0.06273367633729603
C1,HMGA1,0.22971556732908976,0.25441820639455015,0.2739992872917619
C1,ERGIC3,0.2515015417922437,0.25266396489460785,0.2526726500716831
C1,EIF5A,0.13665216356424287,0.14141654815303545,0.1455168087706098
C1,ENSA,0.2919748283975301,0.29613765980677675,0.3057209260485041
C1,EHBP1L1,-0.0006854499771482651,-0.1094441916826388,0.1584480029316081
C1,PTBP1,0.17946009013166483,0.18322418112119124,0.18322418335595797
C1,CHCHD10,-0.008208015546976519,0.010688791583521505,0.09222910179916517
C1,RARRES3,0.040949553376599786,0.04197173096562835,0.07878826869093708
C1,ECM1,-0.07361297649085696,-0.07394097400621574,0.07508860089818899
C1,CLIC1,0.16804099107939183,0.19037235365526692,0.2134958717240772
C1,IER3,0.041104675097657396,0.054939076950794107,0.09644948479122603
C1,PCBP2,0.33718417034101944,0.34644835832498083,0.39324803675619513
C1,PSMD8,0.10387062597827315,0.12065815419364884,0.13153942336140517
C1,IER5L,0.059384007621256577,0.06481313171411505,0.07372442671069053
C1,HLA-DRB1,-0.19427604574737117,-0.11485809945149643,0.20844938301551239
C1,EIF4EBP1,-0.05491061749439402,-0.040719983675183355,0.10535412291779091
C1,SYNGR2,0.24994207291431486,0.2717732403343113,0.28342093836049115
C1,WDR83OS,0.03335448075432807,0.03503503928536832,0.11517334280655281
C1,TIMM13,0.04405335175692664,0.05414823213455353,0.058797299897451596
C1,MMACHC,0.19316956971182445,0.22132324793083177,0.2227739380780003
C1,CERS4,-0.0032123459456249435,0.061418192601456346,0.14390902364087316
C1,NDRG1,0.010011287645107236,0.019840369042004768,0.05034669324483223
C1,MRPS21,0.11330747158045588,0.11989161409648204,0.1326032202636927
C1,UQCR10,0.18307135391848023,0.19800280490783378,0.2147288183076186
C1,PLXND1,0.13688894234682178,0.14068925654361464,0.14075129097946323
C1,EVA1B,0.1766631626988315,0.18208921850880186,0.1821110971872081
C1,SSR4,-0.059955229486471744,0.015476826415710996,0.16374549994568402
C1,PSME2,0.33074140035016913,0.33771733005265414,0.3446760386056692
C1,ECHS1,0.2363848044634429,0.24661240826566047,0.25512020317255046
C1,PTMA,0.07831391772056207,0.07358637054750784,0.08305074955062293
C1,KDELR2,0.0955707455668418,0.11434005019522292,0.13568875909731024
C1,PSMB1,0.25396146607596204,0.3346406386782603,0.355797766860571
C1,LSM7,0.22809629205048354,0.2668321126675108,0.27944844730573937
C1,MRPL37,0.0656183508504822,0.13820111464375118,0.20865775129580816
C1,ACTB,0.23331773446312323,0.22786447364528045,0.24912090917482108
C1,CLSTN1,0.22373443499857282,0.23459292832792727,0.2630679421558871
C1,SLC44A2,0.28279951542597664,0.2830691921526234,0.28332579528366586
C1,AP1S1,0.23094446364698581,0.2494718259560023,0.25554574231943833
C1,ARPC4,0.014986175140252729,0.023597182194766333,0.023890088338610577
C1,PPDPF,-0.00246281573149844,0.00327387296578295,0.020167180386819375
C1,ATP5A1,0.16331085590466993,0.16859475792549522,0.17554786134631034
C1,CDC37,-0.08853374660637416,-0.08114081443692436,0.08915672143055492
C1,EIF3B,0.0233840889956014,0.042355647341287696,0.12619837247485297
C1,EVL,0.024710973458417326,0.024168227322213666,0.02471824116843137
C1,DUS1L,0.013178736006920573,0.030062321302725088,0.0642036789180937
C1,CENPB,-0.22925767946814607,0.17110071351427206,0.23051272774094034
C1,NDUFS8,0.06465067697155928,0.10069356826290023,0.15184877960927554
C1,SMARCD2,0.13847090615973962,0.251328525998426,0.2712733361236326
C1,MYO1C,0.19049882728579193,0.20960229925382437,0.2125241000958136
C1,APOD,0.07713783792279594,0.05461592936636127,0.08266263047534585
C1,ARPC1B,0.1863320729930556,0.24305013088003014,0.30161263335122346
C1,SERPINF1,-0.02746138910829801,-0.024619343479763283,0.09761528654497711
C1,SDF4,-0.006803729142681089,-0.0037779032901661238,0.014713369270091698
C1,MBOAT7,0.21204600079140987,0.21127749565411263,0.21231294227245331
C1,FDPS,0.2949722877145386,0.3149334853293164,0.3539620638777277
C1,METRN,0.009572847026981045,0.09568648913113413,0.11123231797207
C1,INF2,0.11170361111035433,0.12901466001419298,0.1314507014865329
C1,CD68,0.08507750490374968,-0.13653725684931503,0.18837911051613554
C1,CD14,-0.163383865122564,-0.15258989548688404,0.23764333054900239
C1,SNRPB,0.2646518969768579,0.2895190706045496,0.3018798203773866
C1,CLDN7,0.15227782375105312,0.15771441398799707,0.15859619798978172
C1,SERPINH1,0.1664578557450303,0.21560665794610087,0.2555547636173444
C1,NRBP1,-0.002629075855983565,-0.0690476214713428,0.10616212599646534
C1,PRKCSH,0.10308929572823346,0.11515299721732904,0.13435704409512883
C1,FAM20C,0.06139745682574302,0.05827796061159316,0.0661113188036831
C1,PLOD1,0.03164477115240699,0.02901286459399315,0.03173853913109399
C1,NECTIN2,0.07561189206298215,0.0909551313409127,0.1053380815414313
C1,TRIM28,0.10960931483611806,0.11497407721416522,0.1258835040000977
C1,ARRDC1,0.03138038333287601,0.03262559947170206,0.03263393291552102
C1,SNX17,0.05591704508576188,0.16879705790279734,0.20469018912639617
C1,FUCA2,0.28330280838977434,0.28765612530092816,0.2918012060226045
C1,CSDE1,0.3129377634004332,0.3442918123401036,0.3620274451768919
C1,DCN,0.10110117487387522,0.12128626761201555,0.1354157831772628
C1,MARK2,0.16151826579281095,0.17526615125629458,0.1756299373204401
C1,PHB2,0.06767276188088968,0.14285533239530848,0.1715354311834048
C1,NME1,0.15683609758319825,0.18897213581994213,0.2740269402261266
C1,GADD45GIP1,-0.16940382730752107,0.17168843006436926,0.18410127922504796
C1,AUP1,-0.023163668675764346,-0.004854449331173471,0.0931886848100502
C1,S100A16,0.09876976625354857,0.11639253008493619,0.16742563468393687
C1,EZR,0.33576207697562355,0.34893815955353646,0.3514528107101041
C1,CYC1,0.11704178081301553,0.13823476857908454,0.13921311452044882
C1,ATP5D,-0.15745268787050304,-0.0992866930869308,0.15798835350112078
C1,ERGIC1,0.0655238118526749,0.06431665683950055,0.07307112592778384
C1,MRPS34,0.11622047160093327,0.11531586140998853,0.12433827018824872
C1,CHD4,0.11508691822576066,0.12108396872924447,0.12147786169439236
C1,ACP5,0.023308756726521218,0.06071441365481392,0.21486952744573304
C1,ITGB4,0.0010653629938087346,0.01872679161269931,0.10289672265485525
C1,MRPL28,-0.1133919529764108,-0.11845230246871798,0.12545945178274268
C1,ZFP36L2,-0.08375624793991271,-0.03159598365129795,0.12913782572502305
C1,PRDX5,-0.219784732144889,-0.17795604668294984,0.24801291431858793
C1,NR2F6,0.05014437531785637,0.05020037677151245,0.050303038740380036
C1,MZT2A,-0.18618165246689794,-0.15402587839088447,0.20653192803316942
